"stay_date","lead_time","pickup","otb_rooms"
2016-11-02,26,2,21
2016-11-02,20,1,22
2016-11-02,16,1,23
2016-11-02,11,1,24
2016-11-02,8,2,26
2016-11-02,7,1,27
2016-11-02,6,4,31
2016-11-02,5,1,32
2016-11-02,1,1,33
2016-11-02,0,3,36
2016-11-03,292,8,8
2016-11-03,91,1,9
2016-11-03,80,2,11
2016-11-03,64,1,12
2016-11-03,49,1,13
2016-11-03,48,1,14
2016-11-03,45,1,15
2016-11-03,43,2,17
2016-11-03,40,1,18
2016-11-03,34,1,19
2016-11-03,28,1,20
2016-11-03,21,1,21
2016-11-03,13,5,26
2016-11-03,12,1,27
2016-11-03,10,3,30
2016-11-03,7,7,37
2016-11-03,6,1,38
2016-11-03,3,2,40
2016-11-03,0,2,42
2016-11-04,164,1,1
2016-11-04,132,1,2
2016-11-04,99,1,3
2016-11-04,96,1,4
2016-11-04,82,1,5
2016-11-04,73,1,6
2016-11-04,55,1,7
2016-11-04,54,1,8
2016-11-04,53,3,11
2016-11-04,50,1,12
2016-11-04,45,1,13
2016-11-04,44,1,14
2016-11-04,42,1,15
2016-11-04,40,1,16
2016-11-04,39,1,17
2016-11-04,36,3,20
2016-11-04,35,1,21
2016-11-04,32,1,22
2016-11-04,31,1,23
2016-11-04,30,1,24
2016-11-04,29,5,29
2016-11-04,26,1,30
2016-11-04,21,1,31
2016-11-04,19,1,32
2016-11-04,18,1,33
2016-11-04,9,1,34
2016-11-04,8,2,36
2016-11-04,3,2,38
2016-11-04,2,1,39
2016-11-04,1,6,45
2016-11-04,0,2,47
2016-11-05,253,1,1
2016-11-05,201,1,2
2016-11-05,191,1,3
2016-11-05,121,1,4
2016-11-05,104,3,7
2016-11-05,99,1,8
2016-11-05,95,2,10
2016-11-05,74,1,11
2016-11-05,70,1,12
2016-11-05,69,1,13
2016-11-05,60,1,14
2016-11-05,51,1,15
2016-11-05,49,1,16
2016-11-05,48,1,17
2016-11-05,47,3,20
2016-11-05,46,2,22
2016-11-05,45,2,24
2016-11-05,44,1,25
2016-11-05,43,1,26
2016-11-05,42,1,27
2016-11-05,41,1,28
2016-11-05,37,1,29
2016-11-05,36,1,30
2016-11-05,34,1,31
2016-11-05,29,2,33
2016-11-05,28,1,34
2016-11-05,27,1,35
2016-11-05,26,1,36
2016-11-05,24,1,37
2016-11-05,19,1,38
2016-11-05,17,5,43
2016-11-05,9,1,44
2016-11-05,7,1,45
2016-11-05,6,1,46
2016-11-05,2,2,48
2016-11-05,1,2,50
2016-11-05,0,3,53
2016-11-06,198,1,1
2016-11-06,79,1,2
2016-11-06,74,2,4
2016-11-06,67,2,6
2016-11-06,66,1,7
2016-11-06,56,1,8
2016-11-06,55,1,9
2016-11-06,49,1,10
2016-11-06,48,1,11
2016-11-06,46,1,12
2016-11-06,41,2,14
2016-11-06,39,1,15
2016-11-06,29,1,16
2016-11-06,27,1,17
2016-11-06,26,1,18
2016-11-06,25,1,19
2016-11-06,9,1,20
2016-11-06,5,1,21
2016-11-06,2,3,24
2016-11-06,0,1,25
2016-11-07,263,1,1
2016-11-07,230,1,2
2016-11-07,180,1,3
2016-11-07,146,1,4
2016-11-07,97,1,5
2016-11-07,62,1,6
2016-11-07,60,1,7
2016-11-07,48,1,8
2016-11-07,42,1,9
2016-11-07,36,1,10
2016-11-07,28,1,11
2016-11-07,27,1,12
2016-11-07,25,1,13
2016-11-07,22,2,15
2016-11-07,17,1,16
2016-11-07,16,1,17
2016-11-07,13,1,18
2016-11-07,12,1,19
2016-11-07,10,1,20
2016-11-07,7,4,24
2016-11-07,6,1,25
2016-11-07,5,2,27
2016-11-07,4,1,28
2016-11-07,3,3,31
2016-11-07,1,1,32
2016-11-07,0,6,38
2016-11-08,150,1,1
2016-11-08,104,1,2
2016-11-08,92,4,6
2016-11-08,78,1,7
2016-11-08,69,1,8
2016-11-08,65,2,10
2016-11-08,50,1,11
2016-11-08,43,3,14
2016-11-08,40,3,17
2016-11-08,39,2,19
2016-11-08,31,1,20
2016-11-08,28,1,21
2016-11-08,26,2,23
2016-11-08,21,2,25
2016-11-08,20,2,27
2016-11-08,18,1,28
2016-11-08,12,3,31
2016-11-08,6,2,33
2016-11-08,4,1,34
2016-11-08,3,1,35
2016-11-08,1,3,38
2016-11-08,0,3,41
2016-11-09,315,1,1
2016-11-09,224,1,2
2016-11-09,167,1,3
2016-11-09,152,1,4
2016-11-09,93,1,5
2016-11-09,59,1,6
2016-11-09,50,3,9
2016-11-09,49,1,10
2016-11-09,48,2,12
2016-11-09,47,1,13
2016-11-09,45,1,14
2016-11-09,44,2,16
2016-11-09,33,1,17
2016-11-09,32,1,18
2016-11-09,29,1,19
2016-11-09,28,1,20
2016-11-09,20,1,21
2016-11-09,18,1,22
2016-11-09,14,1,23
2016-11-09,6,1,24
2016-11-09,2,4,28
2016-11-09,1,4,32
2016-11-09,0,3,35
2016-11-10,210,1,1
2016-11-10,101,1,2
2016-11-10,98,1,3
2016-11-10,80,1,4
2016-11-10,73,2,6
2016-11-10,52,3,9
2016-11-10,39,1,10
2016-11-10,36,2,12
2016-11-10,35,4,16
2016-11-10,34,1,17
2016-11-10,30,2,19
2016-11-10,27,2,21
2016-11-10,25,1,22
2016-11-10,22,1,23
2016-11-10,19,7,30
2016-11-10,9,1,31
2016-11-10,7,1,32
2016-11-10,5,1,33
2016-11-10,2,2,35
2016-11-10,1,1,36
2016-11-10,0,2,38
2016-11-11,110,2,2
2016-11-11,109,1,3
2016-11-11,103,1,4
2016-11-11,69,1,5
2016-11-11,68,1,6
2016-11-11,65,1,7
2016-11-11,57,2,9
2016-11-11,53,1,10
2016-11-11,52,2,12
2016-11-11,51,1,13
2016-11-11,49,1,14
2016-11-11,47,1,15
2016-11-11,39,1,16
2016-11-11,37,1,17
2016-11-11,36,1,18
2016-11-11,34,1,19
2016-11-11,29,2,21
2016-11-11,28,1,22
2016-11-11,26,1,23
2016-11-11,22,1,24
2016-11-11,15,1,25
2016-11-11,2,1,26
2016-11-11,0,5,31
2016-11-12,202,2,2
2016-11-12,160,1,3
2016-11-12,158,1,4
2016-11-12,83,2,6
2016-11-12,73,3,9
2016-11-12,54,1,10
2016-11-12,53,2,12
2016-11-12,52,3,15
2016-11-12,50,4,19
2016-11-12,47,1,20
2016-11-12,46,1,21
2016-11-12,41,1,22
2016-11-12,40,2,24
2016-11-12,37,2,26
2016-11-12,35,1,27
2016-11-12,32,1,28
2016-11-12,31,1,29
2016-11-12,30,1,30
2016-11-12,23,1,31
2016-11-12,17,1,32
2016-11-12,15,1,33
2016-11-12,11,1,34
2016-11-12,9,1,35
2016-11-12,5,1,36
2016-11-12,4,2,38
2016-11-12,0,3,41
2016-11-13,123,1,1
2016-11-13,113,1,2
2016-11-13,67,1,3
2016-11-13,55,1,4
2016-11-13,51,1,5
2016-11-13,38,1,6
2016-11-13,33,1,7
2016-11-13,27,1,8
2016-11-13,26,1,9
2016-11-13,24,1,10
2016-11-13,20,1,11
2016-11-13,19,2,13
2016-11-13,18,2,15
2016-11-13,13,1,16
2016-11-13,11,4,20
2016-11-13,8,1,21
2016-11-13,6,2,23
2016-11-13,4,2,25
2016-11-13,3,1,26
2016-11-13,2,2,28
2016-11-13,1,2,30
2016-11-13,0,1,31
2016-11-14,182,1,1
2016-11-14,153,1,2
2016-11-14,97,2,4
2016-11-14,85,1,5
2016-11-14,63,1,6
2016-11-14,55,2,8
2016-11-14,52,1,9
2016-11-14,50,1,10
2016-11-14,49,2,12
2016-11-14,40,2,14
2016-11-14,38,1,15
2016-11-14,35,1,16
2016-11-14,34,1,17
2016-11-14,28,1,18
2016-11-14,24,1,19
2016-11-14,21,3,22
2016-11-14,19,1,23
2016-11-14,14,1,24
2016-11-14,11,1,25
2016-11-14,10,1,26
2016-11-14,8,1,27
2016-11-14,6,6,33
2016-11-14,4,3,36
2016-11-14,3,1,37
2016-11-14,1,3,40
2016-11-14,0,6,46
2016-11-15,119,1,1
2016-11-15,82,1,2
2016-11-15,56,1,3
2016-11-15,45,1,4
2016-11-15,44,2,6
2016-11-15,37,1,7
2016-11-15,34,3,10
2016-11-15,33,3,13
2016-11-15,29,7,20
2016-11-15,22,1,21
2016-11-15,19,2,23
2016-11-15,13,1,24
2016-11-15,11,1,25
2016-11-15,8,1,26
2016-11-15,7,2,28
2016-11-15,6,1,29
2016-11-15,5,2,31
2016-11-15,4,1,32
2016-11-15,1,3,35
2016-11-15,0,11,46
2016-11-16,94,1,1
2016-11-16,71,1,2
2016-11-16,57,1,3
2016-11-16,56,2,5
2016-11-16,49,2,7
2016-11-16,48,1,8
2016-11-16,41,1,9
2016-11-16,28,1,10
2016-11-16,22,2,12
2016-11-16,15,1,13
2016-11-16,11,1,14
2016-11-16,10,1,15
2016-11-16,7,3,18
2016-11-16,6,1,19
2016-11-16,4,2,21
2016-11-16,2,1,22
2016-11-16,1,2,24
2016-11-16,0,5,29
2016-11-17,116,2,2
2016-11-17,115,10,12
2016-11-17,104,1,13
2016-11-17,90,1,14
2016-11-17,80,2,16
2016-11-17,79,1,17
2016-11-17,58,3,20
2016-11-17,52,1,21
2016-11-17,46,1,22
2016-11-17,38,2,24
2016-11-17,27,1,25
2016-11-17,23,1,26
2016-11-17,17,2,28
2016-11-17,15,2,30
2016-11-17,14,2,32
2016-11-17,13,1,33
2016-11-17,11,1,34
2016-11-17,10,3,37
2016-11-17,9,1,38
2016-11-17,8,1,39
2016-11-17,3,2,41
2016-11-17,2,2,43
2016-11-17,1,1,44
2016-11-17,0,5,49
2016-11-18,183,1,1
2016-11-18,116,2,3
2016-11-18,115,1,4
2016-11-18,93,1,5
2016-11-18,72,1,6
2016-11-18,69,1,7
2016-11-18,67,13,20
2016-11-18,65,1,21
2016-11-18,63,1,22
2016-11-18,61,1,23
2016-11-18,59,1,24
2016-11-18,58,1,25
2016-11-18,53,1,26
2016-11-18,47,1,27
2016-11-18,43,2,29
2016-11-18,36,1,30
2016-11-18,34,2,32
2016-11-18,32,1,33
2016-11-18,25,2,35
2016-11-18,24,1,36
2016-11-18,23,1,37
2016-11-18,15,3,40
2016-11-18,14,4,44
2016-11-18,9,1,45
2016-11-18,7,1,46
2016-11-18,4,1,47
2016-11-18,2,1,48
2016-11-18,1,3,51
2016-11-18,0,6,57
2016-11-19,151,1,1
2016-11-19,123,1,2
2016-11-19,95,2,4
2016-11-19,69,1,5
2016-11-19,64,2,7
2016-11-19,61,1,8
2016-11-19,55,1,9
2016-11-19,54,1,10
2016-11-19,52,1,11
2016-11-19,50,2,13
2016-11-19,47,1,14
2016-11-19,40,1,15
2016-11-19,36,1,16
2016-11-19,35,1,17
2016-11-19,33,1,18
2016-11-19,32,1,19
2016-11-19,31,2,21
2016-11-19,29,1,22
2016-11-19,26,1,23
2016-11-19,24,1,24
2016-11-19,23,2,26
2016-11-19,16,1,27
2016-11-19,12,2,29
2016-11-19,10,1,30
2016-11-19,9,1,31
2016-11-19,8,1,32
2016-11-19,7,1,33
2016-11-19,5,2,35
2016-11-19,4,2,37
2016-11-19,3,4,41
2016-11-19,2,3,44
2016-11-19,1,2,46
2016-11-19,0,2,48
2016-11-20,133,3,3
2016-11-20,117,1,4
2016-11-20,60,1,5
2016-11-20,47,1,6
2016-11-20,45,1,7
2016-11-20,33,3,10
2016-11-20,20,1,11
2016-11-20,18,2,13
2016-11-20,9,1,14
2016-11-20,4,1,15
2016-11-20,3,2,17
2016-11-20,1,1,18
2016-11-20,0,2,20
2016-11-21,168,1,1
2016-11-21,115,1,2
2016-11-21,51,1,3
2016-11-21,47,1,4
2016-11-21,45,1,5
2016-11-21,34,2,7
2016-11-21,28,1,8
2016-11-21,23,1,9
2016-11-21,14,1,10
2016-11-21,11,1,11
2016-11-21,10,1,12
2016-11-21,9,1,13
2016-11-21,7,5,18
2016-11-21,6,1,19
2016-11-21,4,3,22
2016-11-21,3,3,25
2016-11-21,1,1,26
2016-11-21,0,3,29
2016-11-22,117,1,1
2016-11-22,87,1,2
2016-11-22,27,1,3
2016-11-22,8,2,5
2016-11-22,7,2,7
2016-11-22,6,4,11
2016-11-22,5,3,14
2016-11-22,1,4,18
2016-11-22,0,1,19
2016-11-23,148,1,1
2016-11-23,64,2,3
2016-11-23,62,1,4
2016-11-23,58,1,5
2016-11-23,32,1,6
2016-11-23,30,1,7
2016-11-23,27,1,8
2016-11-23,16,1,9
2016-11-23,15,3,12
2016-11-23,6,3,15
2016-11-23,4,1,16
2016-11-23,2,3,19
2016-11-23,0,6,25
2016-11-24,66,2,2
2016-11-24,57,1,3
2016-11-24,41,1,4
2016-11-24,35,1,5
2016-11-24,33,3,8
2016-11-24,30,1,9
2016-11-24,25,1,10
2016-11-24,15,1,11
2016-11-24,13,1,12
2016-11-24,5,1,13
2016-11-24,4,1,14
2016-11-24,3,1,15
2016-11-24,2,5,20
2016-11-24,1,2,22
2016-11-24,0,7,29
2016-11-25,123,1,1
2016-11-25,84,1,2
2016-11-25,81,1,3
2016-11-25,58,1,4
2016-11-25,45,3,7
2016-11-25,34,1,8
2016-11-25,33,1,9
2016-11-25,31,1,10
2016-11-25,29,1,11
2016-11-25,23,1,12
2016-11-25,20,1,13
2016-11-25,17,1,14
2016-11-25,11,3,17
2016-11-25,9,1,18
2016-11-25,8,1,19
2016-11-25,6,1,20
2016-11-25,1,5,25
2016-11-25,0,12,37
2016-11-26,86,1,1
2016-11-26,69,1,2
2016-11-26,68,1,3
2016-11-26,51,2,5
2016-11-26,47,4,9
2016-11-26,26,1,10
2016-11-26,17,4,14
2016-11-26,16,1,15
2016-11-26,13,1,16
2016-11-26,12,1,17
2016-11-26,11,1,18
2016-11-26,8,2,20
2016-11-26,6,1,21
2016-11-26,5,2,23
2016-11-26,4,2,25
2016-11-26,3,1,26
2016-11-26,2,3,29
2016-11-26,1,8,37
2016-11-26,0,4,41
2016-11-27,73,1,1
2016-11-27,54,2,3
2016-11-27,45,1,4
2016-11-27,25,1,5
2016-11-27,19,1,6
2016-11-27,16,1,7
2016-11-27,12,2,9
2016-11-27,8,1,10
2016-11-27,6,1,11
2016-11-27,4,1,12
2016-11-27,0,1,13
2016-11-28,168,1,1
2016-11-28,120,1,2
2016-11-28,53,1,3
2016-11-28,31,1,4
2016-11-28,28,2,6
2016-11-28,21,10,16
2016-11-28,5,1,17
2016-11-28,4,1,18
2016-11-28,3,6,24
2016-11-28,1,2,26
2016-11-28,0,7,33
2016-11-29,294,1,1
2016-11-29,76,7,8
2016-11-29,70,1,9
2016-11-29,66,1,10
2016-11-29,63,1,11
2016-11-29,50,1,12
2016-11-29,38,1,13
2016-11-29,29,1,14
2016-11-29,27,1,15
2016-11-29,8,1,16
2016-11-29,7,1,17
2016-11-29,1,6,23
2016-11-29,0,10,33
2016-11-30,321,1,1
2016-11-30,26,1,2
2016-11-30,25,1,3
2016-11-30,10,1,4
2016-11-30,7,1,5
2016-11-30,1,2,7
2016-11-30,0,6,13
2016-12-01,84,1,1
2016-12-01,68,1,2
2016-12-01,67,1,3
2016-12-01,40,9,12
2016-12-01,38,1,13
2016-12-01,28,1,14
2016-12-01,27,1,15
2016-12-01,22,1,16
2016-12-01,21,1,17
2016-12-01,20,2,19
2016-12-01,19,1,20
2016-12-01,17,2,22
2016-12-01,8,1,23
2016-12-01,7,2,25
2016-12-01,3,1,26
2016-12-01,1,1,27
2016-12-01,0,10,37
2016-12-02,203,1,1
2016-12-02,140,1,2
2016-12-02,80,15,17
2016-12-02,72,1,18
2016-12-02,60,1,19
2016-12-02,59,1,20
2016-12-02,40,1,21
2016-12-02,29,2,23
2016-12-02,25,1,24
2016-12-02,23,1,25
2016-12-02,22,1,26
2016-12-02,19,1,27
2016-12-02,18,1,28
2016-12-02,13,1,29
2016-12-02,12,1,30
2016-12-02,11,1,31
2016-12-02,8,1,32
2016-12-02,5,2,34
2016-12-02,4,3,37
2016-12-02,3,1,38
2016-12-02,2,4,42
2016-12-02,1,4,46
2016-12-02,0,5,51
2016-12-03,232,1,1
2016-12-03,154,1,2
2016-12-03,141,1,3
2016-12-03,130,1,4
2016-12-03,128,16,20
2016-12-03,92,1,21
2016-12-03,87,3,24
2016-12-03,74,1,25
2016-12-03,72,1,26
2016-12-03,56,1,27
2016-12-03,40,1,28
2016-12-03,37,3,31
2016-12-03,31,1,32
2016-12-03,28,1,33
2016-12-03,24,2,35
2016-12-03,23,1,36
2016-12-03,21,1,37
2016-12-03,11,2,39
2016-12-03,10,10,49
2016-12-03,5,1,50
2016-12-03,3,2,52
2016-12-03,1,4,56
2016-12-03,0,2,58
2016-12-04,62,1,1
2016-12-04,40,1,2
2016-12-04,26,2,4
2016-12-04,20,1,5
2016-12-04,17,1,6
2016-12-04,9,1,7
2016-12-04,7,1,8
2016-12-04,6,1,9
2016-12-04,4,2,11
2016-12-04,2,1,12
2016-12-04,1,2,14
2016-12-04,0,3,17
2016-12-05,155,1,1
2016-12-05,72,2,3
2016-12-05,62,1,4
2016-12-05,34,2,6
2016-12-05,14,28,34
2016-12-05,13,1,35
2016-12-05,11,1,36
2016-12-05,6,1,37
2016-12-05,5,1,38
2016-12-05,4,1,39
2016-12-05,3,4,43
2016-12-05,1,1,44
2016-12-05,0,4,48
2016-12-06,73,1,1
2016-12-06,67,1,2
2016-12-06,60,1,3
2016-12-06,32,1,4
2016-12-06,22,1,5
2016-12-06,13,1,6
2016-12-06,7,1,7
2016-12-06,6,1,8
2016-12-06,4,4,12
2016-12-06,3,2,14
2016-12-06,1,4,18
2016-12-06,0,3,21
2016-12-07,234,1,1
2016-12-07,82,8,9
2016-12-07,50,1,10
2016-12-07,49,1,11
2016-12-07,34,1,12
2016-12-07,21,2,14
2016-12-07,9,1,15
2016-12-07,5,1,16
2016-12-07,4,1,17
2016-12-07,3,1,18
2016-12-07,2,1,19
2016-12-07,1,3,22
2016-12-08,174,1,1
2016-12-08,128,2,3
2016-12-08,109,1,4
2016-12-08,80,1,5
2016-12-08,66,1,6
2016-12-08,57,2,8
2016-12-08,52,1,9
2016-12-08,49,1,10
2016-12-08,47,3,13
2016-12-08,44,1,14
2016-12-08,43,1,15
2016-12-08,35,5,20
2016-12-08,33,1,21
2016-12-08,22,16,37
2016-12-08,20,1,38
2016-12-08,17,3,41
2016-12-08,16,4,45
2016-12-08,9,1,46
2016-12-08,8,1,47
2016-12-08,6,2,49
2016-12-08,5,2,51
2016-12-08,3,1,52
2016-12-08,2,1,53
2016-12-08,1,3,56
2016-12-08,0,4,60
2016-12-09,115,1,1
2016-12-09,102,1,2
2016-12-09,67,1,3
2016-12-09,61,1,4
2016-12-09,48,1,5
2016-12-09,37,1,6
2016-12-09,34,3,9
2016-12-09,31,1,10
2016-12-09,27,1,11
2016-12-09,22,2,13
2016-12-09,14,2,15
2016-12-09,12,1,16
2016-12-09,7,1,17
2016-12-09,3,1,18
2016-12-09,1,1,19
2016-12-09,0,1,20
2016-12-10,186,1,1
2016-12-10,103,1,2
2016-12-10,82,1,3
2016-12-10,81,1,4
2016-12-10,71,1,5
2016-12-10,64,1,6
2016-12-10,56,1,7
2016-12-10,54,1,8
2016-12-10,52,1,9
2016-12-10,51,1,10
2016-12-10,25,4,14
2016-12-10,22,1,15
2016-12-10,17,1,16
2016-12-10,8,1,17
2016-12-10,6,2,19
2016-12-10,5,3,22
2016-12-10,4,2,24
2016-12-10,3,1,25
2016-12-10,2,1,26
2016-12-10,1,2,28
2016-12-10,0,3,31
2016-12-11,254,1,1
2016-12-11,79,1,2
2016-12-11,26,1,3
2016-12-11,9,2,5
2016-12-11,5,1,6
2016-12-11,4,1,7
2016-12-11,2,1,8
2016-12-11,1,3,11
2016-12-11,0,2,13
2016-12-12,83,1,1
2016-12-12,53,1,2
2016-12-12,41,1,3
2016-12-12,36,2,5
2016-12-12,21,1,6
2016-12-12,20,1,7
2016-12-12,19,1,8
2016-12-12,15,1,9
2016-12-12,11,1,10
2016-12-12,10,2,12
2016-12-12,6,1,13
2016-12-12,4,1,14
2016-12-12,3,3,17
2016-12-12,2,2,19
2016-12-12,1,5,24
2016-12-12,0,6,30
2016-12-13,147,1,1
2016-12-13,77,1,2
2016-12-13,65,1,3
2016-12-13,32,1,4
2016-12-13,29,1,5
2016-12-13,14,1,6
2016-12-13,8,1,7
2016-12-13,7,6,13
2016-12-13,6,3,16
2016-12-13,5,1,17
2016-12-13,3,1,18
2016-12-13,1,2,20
2016-12-13,0,10,30
2016-12-14,52,1,1
2016-12-14,33,1,2
2016-12-14,14,2,4
2016-12-14,9,1,5
2016-12-14,7,1,6
2016-12-14,5,5,11
2016-12-14,3,1,12
2016-12-14,2,8,20
2016-12-14,1,4,24
2016-12-14,0,12,36
2016-12-15,186,1,1
2016-12-15,150,1,2
2016-12-15,101,2,4
2016-12-15,87,1,5
2016-12-15,86,1,6
2016-12-15,60,1,7
2016-12-15,59,1,8
2016-12-15,50,2,10
2016-12-15,31,1,11
2016-12-15,24,2,13
2016-12-15,18,1,14
2016-12-15,10,2,16
2016-12-15,8,3,19
2016-12-15,2,3,22
2016-12-15,1,3,25
2016-12-15,0,5,30
2016-12-16,109,1,1
2016-12-16,98,1,2
2016-12-16,94,1,3
2016-12-16,81,1,4
2016-12-16,79,1,5
2016-12-16,77,1,6
2016-12-16,68,2,8
2016-12-16,36,1,9
2016-12-16,30,2,11
2016-12-16,29,1,12
2016-12-16,28,1,13
2016-12-16,25,1,14
2016-12-16,22,1,15
2016-12-16,16,3,18
2016-12-16,15,1,19
2016-12-16,11,1,20
2016-12-16,10,1,21
2016-12-16,9,1,22
2016-12-16,8,1,23
2016-12-16,6,1,24
2016-12-16,4,2,26
2016-12-16,2,4,30
2016-12-16,1,3,33
2016-12-16,0,5,38
2016-12-17,162,1,1
2016-12-17,148,1,2
2016-12-17,128,1,3
2016-12-17,117,1,4
2016-12-17,88,1,5
2016-12-17,73,1,6
2016-12-17,65,1,7
2016-12-17,52,1,8
2016-12-17,49,1,9
2016-12-17,46,2,11
2016-12-17,42,1,12
2016-12-17,37,1,13
2016-12-17,28,1,14
2016-12-17,23,1,15
2016-12-17,20,1,16
2016-12-17,19,3,19
2016-12-17,18,2,21
2016-12-17,10,1,22
2016-12-17,9,1,23
2016-12-17,8,1,24
2016-12-17,4,2,26
2016-12-17,3,7,33
2016-12-17,2,1,34
2016-12-17,1,9,43
2016-12-17,0,2,45
2016-12-18,223,1,1
2016-12-18,185,1,2
2016-12-18,76,1,3
2016-12-18,29,1,4
2016-12-18,9,2,6
2016-12-18,5,2,8
2016-12-18,3,1,9
2016-12-18,0,3,12
2016-12-19,199,2,2
2016-12-19,156,1,3
2016-12-19,118,2,5
2016-12-19,90,1,6
2016-12-19,89,1,7
2016-12-19,80,1,8
2016-12-19,55,1,9
2016-12-19,54,2,11
2016-12-19,35,2,13
2016-12-19,32,1,14
2016-12-19,26,1,15
2016-12-19,17,1,16
2016-12-19,13,1,17
2016-12-19,10,1,18
2016-12-19,8,1,19
2016-12-19,7,2,21
2016-12-19,5,1,22
2016-12-19,4,1,23
2016-12-19,3,2,25
2016-12-19,1,5,30
2016-12-19,0,5,35
2016-12-20,239,1,1
2016-12-20,223,2,3
2016-12-20,215,1,4
2016-12-20,99,1,5
2016-12-20,63,1,6
2016-12-20,58,1,7
2016-12-20,25,1,8
2016-12-20,15,3,11
2016-12-20,7,3,14
2016-12-20,6,1,15
2016-12-20,4,1,16
2016-12-20,1,2,18
2016-12-20,0,4,22
2016-12-21,155,1,1
2016-12-21,128,2,3
2016-12-21,117,1,4
2016-12-21,90,1,5
2016-12-21,85,2,7
2016-12-21,71,2,9
2016-12-21,66,1,10
2016-12-21,41,1,11
2016-12-21,35,1,12
2016-12-21,29,1,13
2016-12-21,15,2,15
2016-12-21,9,1,16
2016-12-21,7,1,17
2016-12-21,5,1,18
2016-12-21,2,1,19
2016-12-21,1,1,20
2016-12-21,0,3,23
2016-12-22,244,1,1
2016-12-22,208,1,2
2016-12-22,170,2,4
2016-12-22,156,3,7
2016-12-22,154,1,8
2016-12-22,140,1,9
2016-12-22,120,2,11
2016-12-22,105,2,13
2016-12-22,102,1,14
2016-12-22,89,1,15
2016-12-22,61,11,26
2016-12-22,47,2,28
2016-12-22,31,1,29
2016-12-22,16,1,30
2016-12-22,8,1,31
2016-12-22,2,2,33
2016-12-22,1,3,36
2016-12-22,0,2,38
2016-12-23,350,1,1
2016-12-23,297,1,2
2016-12-23,191,3,5
2016-12-23,178,1,6
2016-12-23,165,1,7
2016-12-23,151,1,8
2016-12-23,129,1,9
2016-12-23,124,2,11
2016-12-23,122,1,12
2016-12-23,105,3,15
2016-12-23,103,1,16
2016-12-23,102,2,18
2016-12-23,99,1,19
2016-12-23,83,6,25
2016-12-23,77,1,26
2016-12-23,73,2,28
2016-12-23,71,1,29
2016-12-23,69,2,31
2016-12-23,67,1,32
2016-12-23,59,1,33
2016-12-23,57,1,34
2016-12-23,36,1,35
2016-12-23,12,2,37
2016-12-23,10,1,38
2016-12-23,7,1,39
2016-12-23,3,1,40
2016-12-23,2,3,43
2016-12-23,0,1,44
2016-12-24,362,1,1
2016-12-24,254,2,3
2016-12-24,187,1,4
2016-12-24,164,1,5
2016-12-24,163,1,6
2016-12-24,160,1,7
2016-12-24,152,1,8
2016-12-24,142,2,10
2016-12-24,131,2,12
2016-12-24,109,2,14
2016-12-24,98,1,15
2016-12-24,96,1,16
2016-12-24,95,1,17
2016-12-24,94,1,18
2016-12-24,92,2,20
2016-12-24,80,2,22
2016-12-24,79,3,25
2016-12-24,78,1,26
2016-12-24,69,2,28
2016-12-24,67,2,30
2016-12-24,64,1,31
2016-12-24,62,1,32
2016-12-24,60,1,33
2016-12-24,47,1,34
2016-12-24,38,1,35
2016-12-24,36,1,36
2016-12-24,33,1,37
2016-12-24,19,1,38
2016-12-24,18,1,39
2016-12-24,16,1,40
2016-12-24,15,1,41
2016-12-24,10,1,42
2016-12-24,9,1,43
2016-12-24,5,1,44
2016-12-24,2,1,45
2016-12-24,1,2,47
2016-12-24,0,1,48
2016-12-25,165,1,1
2016-12-25,136,1,2
2016-12-25,123,1,3
2016-12-25,120,3,6
2016-12-25,101,1,7
2016-12-25,63,2,9
2016-12-25,54,3,12
2016-12-25,44,2,14
2016-12-25,35,3,17
2016-12-25,18,1,18
2016-12-25,6,1,19
2016-12-26,236,1,1
2016-12-26,225,1,2
2016-12-26,157,1,3
2016-12-26,128,2,5
2016-12-26,126,1,6
2016-12-26,120,2,8
2016-12-26,99,1,9
2016-12-26,96,1,10
2016-12-26,94,1,11
2016-12-26,78,1,12
2016-12-26,68,1,13
2016-12-26,66,1,14
2016-12-26,60,1,15
2016-12-26,51,1,16
2016-12-26,49,1,17
2016-12-26,39,2,19
2016-12-26,32,1,20
2016-12-26,31,2,22
2016-12-26,28,1,23
2016-12-26,23,1,24
2016-12-26,17,1,25
2016-12-26,5,1,26
2016-12-26,3,1,27
2016-12-26,0,2,29
2016-12-27,251,1,1
2016-12-27,171,1,2
2016-12-27,103,1,3
2016-12-27,98,3,6
2016-12-27,91,2,8
2016-12-27,87,1,9
2016-12-27,79,1,10
2016-12-27,67,1,11
2016-12-27,36,1,12
2016-12-27,31,1,13
2016-12-27,29,2,15
2016-12-27,21,1,16
2016-12-27,12,1,17
2016-12-27,11,2,19
2016-12-27,6,5,24
2016-12-27,3,2,26
2016-12-27,2,2,28
2016-12-27,1,1,29
2016-12-27,0,3,32
2016-12-28,294,1,1
2016-12-28,231,1,2
2016-12-28,136,1,3
2016-12-28,127,1,4
2016-12-28,110,1,5
2016-12-28,98,1,6
2016-12-28,97,5,11
2016-12-28,70,1,12
2016-12-28,64,1,13
2016-12-28,57,1,14
2016-12-28,52,2,16
2016-12-28,41,1,17
2016-12-28,30,1,18
2016-12-28,10,1,19
2016-12-28,7,1,20
